recommendationid,appid,game,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
79785262,10,Counter-Strike,spanish,[table] [tr] 	[td]⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ https://www.youtube.com/watch?v=YgGzAKP_HuM ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀[/td] [/tr] [tr] 	[td]       [h1][i]⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀「¡¡Love to Rrrushia!!」[/i][/h1] ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀──────────────────────⠀⠀⠀           [/td] [/tr] [/table],1606277424,1606278054,1,0,0,0.0,0,0,0,0,0,
79811149,10,Counter-Strike,russian,Игра легенда 10\10,1606325972,1606325972,1,0,0,0.0,0,1,0,0,0,
79838788,10,Counter-Strike,russian,любимое дитя,1606329302,1637782651,1,12,0,0.593820333480835,0,1,0,0,0,
79839759,10,Counter-Strike,polish,Stare dobre czasy się przypominają :),1606329360,1606329360,1,0,0,0.0,0,1,0,0,0,
79845402,10,Counter-Strike,turkish,Ah o eskiler..,1606329695,1606329695,1,0,0,0.0,0,0,0,0,0,
79862805,10,Counter-Strike,russian,АХУЕННАЯ ИГРА СОВЕТУЮ,1606330821,1606330821,1,0,0,0.0,0,1,0,0,0,
79872019,10,Counter-Strike,russian,"Можно убивать людей, однозначно +",1606331433,1606331433,1,0,0,0.0,0,0,0,0,0,
79875364,10,Counter-Strike,latam,ESTE JUEGO ES UNA MiERDA!!,1606331668,1606331668,0,1,1,0.458333343267441,0,1,0,0,0,
79893378,10,Counter-Strike,russian,11 лет назад познакомился с этой игрой и серией и я в её влюбился. Просто нет слов легенда.,1606333018,1606333018,1,1,0,0.523809552192688,0,1,0,0,0,
79908308,10,Counter-Strike,russian,Всем советую поиграть в настоящий КС,1606334200,1606334200,1,0,0,0.0,0,1,0,0,0,
79916353,10,Counter-Strike,russian,это детка андеграунд,1606334879,1606334879,1,0,0,0.493004679679871,0,1,0,0,0,
79924009,10,Counter-Strike,russian,"добро пожаловать на паблик ""Совершенные сиськи 18+""",1606335520,1606335520,1,0,0,0.0,0,1,0,0,0,
79927536,10,Counter-Strike,english,Boomer Strike,1606335813,1669511460,1,0,1,0.0,0,1,0,0,0,
79934380,10,Counter-Strike,english,An all time clasic. Enjoying it since I was little. OG Counter Strike that never dies,1606336400,1606336400,1,0,0,0.0,0,0,0,0,0,
79942037,10,Counter-Strike,english,This game is good as when it was released 20 yrs ago and i still love it . I have like 2k hrs in this game :)) <3,1606337060,1637790687,1,0,0,0.0,0,0,1,0,0,
79946483,10,Counter-Strike,spanish,G_G,1606337451,1606337451,1,0,0,0.0,0,0,0,0,0,
79948514,10,Counter-Strike,spanish,ÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑ,1606337636,1640463490,1,0,0,0.0,0,1,0,0,0,
79950197,10,Counter-Strike,brazilian,Jogo raiz,1606337795,1606337795,1,0,0,0.476190477609634,0,1,0,0,0,
79957114,10,Counter-Strike,russian,"Это классика посаны, как Биг Бэн в Лондоне! Ну это там где рыба, чипсы, чай, дрянная еда, отвратная погода, Мэри - ебать ее в сраку, Поппинс. Лондон.",1606338440,1606338440,1,0,1,0.0,0,0,0,0,0,
79981085,10,Counter-Strike,polish,Nieśmiertelna gra.,1606340964,1606340964,1,0,0,0.0,0,1,0,0,0,
79981436,10,Counter-Strike,english,Still the best version of this shooter!,1606341005,1606341005,1,0,0,0.0,0,1,0,0,0,
79984548,10,Counter-Strike,turkish,Çocukluğumuzun oyunlarından ve eskiden hep korsan oynardım bu oyunu. Bugün parasını verip hakkıyla oynamayı tercih ettim. Baya iyi benim gibi bu zamana kadar almadıysanız alın <3,1606341369,1606341369,1,0,0,0.476190477609634,0,1,0,0,0,
79996352,10,Counter-Strike,polish,Lepiej się gra w klasyka niż w CSGO,1606342826,1606342826,1,0,0,0.0,0,0,0,0,0,
79998170,10,Counter-Strike,turkish,ESKİ GÜNLER :'),1606343060,1606343060,1,2,0,0.537313401699066,0,1,0,0,0,
80003973,10,Counter-Strike,polish,Fajny klimat starego csa,1606343835,1606343835,1,0,1,0.0,0,1,0,0,0,
80009171,10,Counter-Strike,brazilian,analise de qualidade :D,1606344577,1606344577,1,11,3,0.673076927661896,0,1,0,0,0,
80016876,10,Counter-Strike,english,The greatest of all time  NOV 2022 edit: STILL THE GREATEST OF ALL TIME,1606345729,1669172812,1,2,0,0.545454561710358,0,0,0,0,0,
80025126,10,Counter-Strike,english,outstanding,1606347037,1606347037,1,0,0,0.0,0,1,0,0,0,
80050539,10,Counter-Strike,czech,gg me afekei,1606351633,1606351633,1,0,0,0.476190477609634,0,0,0,0,0,
80051377,10,Counter-Strike,spanish,Juegazo lo amo mucho <3,1606351777,1606351777,1,0,0,0.0,0,1,0,0,0,
80058879,10,Counter-Strike,russian,"Cтарая добрая, хyиTа позорная)))))",1606353206,1606353206,1,0,0,0.0,0,1,0,0,0,
80060042,10,Counter-Strike,spanish,"Aun quedan algunos servidores, en oferta es bueno para pasar el rato.",1606353438,1606353438,1,0,0,0.0,0,0,0,0,0,
80088796,10,Counter-Strike,brazilian,"Geral ta analisando jogos, esta tendo algum evento?  Se sim, fica aqui minha análise Melhor CS de todos os tempos, o resto é resto ",1606359339,1606359339,1,0,0,0.0,0,1,0,0,0,
80091498,10,Counter-Strike,russian,лучшая игра из всех в мире. p.s все еще лучшая),1606359914,1637846555,1,0,0,0.0,0,0,0,0,0,
80094478,10,Counter-Strike,russian,old tema,1606360554,1606360554,1,0,0,0.0,0,1,0,0,0,
80135222,10,Counter-Strike,spanish,"Siendo ya un siglo y no pasa de moda ? Un juego legendario , sin duda alguna B U E N A R D O",1606369065,1606422378,1,0,0,0.0,0,1,0,0,0,
80137946,10,Counter-Strike,turkish,Yılların oyunu eskiden az oynamadık hatırladıkça oynayıp mazi yapıyorum.(CS eskimez!),1606369638,1606369638,1,1,0,0.523809552192688,0,1,0,0,0,
80171485,10,Counter-Strike,turkish,gold old days,1606376065,1606376065,1,0,0,0.0,0,0,0,0,0,
80176181,10,Counter-Strike,russian,"Отличная игра, наводящая на настольгическе мысли, но море читеров поэтому хуйня",1606376853,1606376853,1,0,0,0.0,0,1,0,0,0,
80183492,10,Counter-Strike,russian,"Игра детсва Смотря во что превращается КС:♥♥♥♥♥♥♥♥♥♥, лучший вариант! Покупайте",1606378108,1606378108,1,2,0,0.523809552192688,0,1,0,0,0,
80199919,10,Counter-Strike,russian,киберкатлета,1606380844,1606380844,1,0,1,0.476190477609634,0,1,0,0,0,
80204926,10,Counter-Strike,schinese,Win10系统，每次进个服务器玩十几秒就卡死，之后闪退回桌面。 但不妨碍我把好评给情怀。,1606381661,1606381661,1,1,0,0.523809552192688,0,1,0,0,0,
80216750,10,Counter-Strike,hungarian,"5k óra,szép évek voltak :) Lan partyk,24 órás játékok.",1606383627,1606383627,1,0,0,0.495992004871368,0,0,0,0,0,
80225920,10,Counter-Strike,english,best 90's game :)):),1606385118,1669286604,1,1,0,0.523809552192688,0,1,0,0,0,
80242954,10,Counter-Strike,russian,Игра хоть старая но очень прикольная,1606387872,1606387872,1,1,0,0.523809552192688,0,1,0,0,0,
80248940,10,Counter-Strike,turkish,Çocukken okuldan kaçıp az gitmediğimiz oyun.,1606388852,1638362842,1,1,0,0.523809552192688,0,1,0,0,0,
80252795,10,Counter-Strike,brazilian,Um otimo jogo para quem tem um PC fraco,1606389478,1606389478,1,0,0,0.0,0,1,0,0,0,
80259485,10,Counter-Strike,english,memories...,1606390542,1606390542,1,1,0,0.52173912525177,0,1,0,0,0,
80265699,10,Counter-Strike,russian,офигенная игра своетую играайте наслаждайтесь олды тут?,1606391539,1606391539,1,0,1,0.0,0,1,1,0,0,
80280381,10,Counter-Strike,english,tis a classic bruv what can i say,1606393944,1606393944,1,0,0,0.0,0,0,0,0,0,
80299704,10,Counter-Strike,german,Über Jahrzehnte immer noch in der top Liste,1606397008,1606397008,1,0,0,0.0,0,0,0,0,0,
80315894,10,Counter-Strike,schinese,cs是我们年轻的回忆,1606399516,1606399516,1,0,0,0.0,0,0,0,0,0,
80318774,10,Counter-Strike,portuguese,mano sinplesmente incrivel :P,1606399972,1606399972,1,0,0,0.0,0,1,1,0,0,
80326522,10,Counter-Strike,spanish,"Bueno este juego es genial, ya han pasado mucho años y todavia sigue entreteniendo, lo recomiendo",1606401164,1606401164,1,0,0,0.0,0,1,0,0,0,
80330610,10,Counter-Strike,russian,AYF,1606401798,1606401798,1,0,0,0.0,0,1,0,0,0,
80339260,10,Counter-Strike,russian,2010г,1606403369,1606403369,1,0,0,0.0,0,1,0,0,0,
80346894,10,Counter-Strike,russian,best ever classic ya bi dazhe skazal plesently,1606404980,1606404980,1,0,0,0.0,0,1,0,0,0,
80347155,10,Counter-Strike,russian,Просто офигенный олдовый шутер ,1606405051,1606405051,1,0,0,0.0,0,1,1,0,0,
80351323,10,Counter-Strike,russian,проебал всю учебу с этой игрой,1606406070,1606406070,1,1,0,0.519999980926514,0,0,0,0,0,
80356730,10,Counter-Strike,russian,Любимая игра,1606407020,1606407020,1,0,0,0.0,0,1,0,0,0,
80356816,10,Counter-Strike,english,gud.,1606407034,1606407034,1,0,0,0.0,0,1,0,0,0,
80357235,10,Counter-Strike,russian,chto to kak to na vse 100,1606407100,1606407100,1,0,0,0.0,0,0,0,0,0,
80360145,10,Counter-Strike,russian,KAIF!,1606407529,1606407529,1,0,0,0.0,0,1,0,0,0,
80364680,10,Counter-Strike,russian,l33t cr3w !,1606408201,1637861890,1,1,0,0.501369893550873,0,0,0,0,0,
80366567,10,Counter-Strike,russian,BloodTrail,1606408483,1606408483,1,0,0,0.0,0,1,0,0,0,
80369323,10,Counter-Strike,russian,дададададаад,1606408909,1606408909,0,0,0,0.0,0,1,0,0,0,
80377215,10,Counter-Strike,russian,кароч осенняя распродажа так что пишу хуйню,1606410148,1606410148,1,0,0,0.0,0,1,0,0,0,
80378020,10,Counter-Strike,turkish,nasipte varsaaa,1606410278,1606410278,1,1,0,0.523809552192688,0,1,0,0,0,
80386378,10,Counter-Strike,turkish,Valve aslanım çok hile var banla şunları artık,1606411610,1606411757,0,0,0,0.0,0,1,0,0,0,
80390407,10,Counter-Strike,russian,Никогда не умрет,1606412277,1606412277,1,0,1,0.0,0,0,0,0,0,
80399897,10,Counter-Strike,russian,Старая добрая КС!,1606413880,1606413880,1,0,0,0.0,0,1,0,0,0,
80409523,10,Counter-Strike,english,"i have 12k hours non steam playing,best cs game",1606415555,1606415555,1,0,0,0.0,0,1,0,0,0,
80417894,10,Counter-Strike,turkish,Eh işte.,1606417074,1606417203,1,0,0,0.423066467046738,0,1,0,0,0,
80436219,10,Counter-Strike,russian,Игра всхе времен,1606420714,1606420714,1,0,0,0.0,0,1,1,0,0,
80444887,10,Counter-Strike,russian,ыыыыы  это классика это знать надо!!!)))),1606422589,1606422589,1,1,0,0.0,0,1,0,0,0,
80464514,10,Counter-Strike,russian,"vsem starikam privet, zumeram - soboleznuyu",1606427412,1606427412,1,0,0,0.0,0,1,0,0,0,
80466737,10,Counter-Strike,english,"🎶✔🎮💚🔺❤🎸🎵🎴🤘Yeees ! The Counter-Strike 1.6 it's a FPS father!!   [spoiler] BEST FPS IN THE WORLD [/spoiler] [spoiler] And he have 2 sons, a bad son ""Source"" and a good son  GLOBAL OFFENSIVE [/spoiler] 🎶",1606428023,1697533287,1,1,0,0.523809552192688,0,1,1,0,0,
80469761,10,Counter-Strike,english,Best Game i've ever played,1606428915,1606428915,1,0,0,0.0,0,1,0,0,0,
80474183,10,Counter-Strike,czech,"Old but gold.. Stará dobrá klasika, prostě srdcovka.",1606430227,1609674050,1,1,0,0.523809552192688,0,1,0,0,0,
80510026,10,Counter-Strike,english,Still better than CS Source,1606444081,1606444081,0,3,2,0.480242311954498,0,1,0,0,0,
80517861,10,Counter-Strike,spanish,ESTE JUEGO JAMAS PASARA DE MODA SIN DUDA ES UNO DE LOS MEJORES JUEGO EN PRIMERA PERSONA,1606447412,1606447412,1,1,0,0.523809552192688,0,0,0,0,0,
80537812,10,Counter-Strike,russian,ШИКАРДОС 60 ФПС СТАБИЛЬНО),1606456092,1606456092,1,0,0,0.0,0,0,0,0,0,
80541920,10,Counter-Strike,english,gey,1606457821,1606457821,1,0,1,0.466321229934692,0,0,0,0,0,
80545026,10,Counter-Strike,russian,ran'she bilo luchshe,1606459066,1606459066,1,0,0,0.0,0,1,0,0,0,
80579159,10,Counter-Strike,turkish,araştırmanı tavsiye ediyorum dostum bu oyunda hem csgo hem wolfteam oyniyabiliyon super,1606470799,1689336839,1,1,2,0.523809552192688,0,0,1,0,0,
80580279,10,Counter-Strike,russian,"Без комментариев, вы и сами всё знаете.",1606471153,1606471153,1,0,0,0.0,0,1,0,0,0,
80593306,10,Counter-Strike,german,ein sehr gutes jedoch altes und vercheatetes spiel,1606475079,1606475079,1,0,0,0.0,0,0,0,0,0,
80599952,10,Counter-Strike,russian,легенда разорванных жоп. мамка шутеров,1606477076,1606477076,1,0,0,0.0,0,1,0,0,0,
80609108,10,Counter-Strike,russian,"Ну что сказать, игра старше меня на 4 года, я до сих пор помню как сделал 1 килл, как играл в нее в с 3ех лет, спустя 13 лет она не забыта мной, да что там мной, эта игра не забыта спустя 20 лет игроками, и это не просто игроки, а уже старые дядьки(легенды), спасибо игре за то , что она сделала мое детство",1606479694,1606479826,1,0,0,0.0,0,1,0,0,0,
80610476,10,Counter-Strike,russian,"Вот мой первый обзор на эту прекрасную игру)  До того как купить ее в стим, я играл в пиратку 3 года, скажу одно, если вы здесь научились стрелять, то и в другой игре у вас все получится. Верьте в себя и тренируйтесь, не будьте дном)",1606480088,1674385467,1,1,0,0.519999980926514,0,0,0,0,0,
80614927,10,Counter-Strike,russian,спасибо что ты есть.,1606481332,1606481332,1,0,0,0.0,0,1,0,0,0,
80618457,10,Counter-Strike,russian,Игра для суровых парней.,1606482310,1606482310,1,1,0,0.523809552192688,0,1,0,0,0,
80639030,10,Counter-Strike,russian,zaebis ахуено,1606487833,1606489301,1,1,0,0.523809552192688,0,1,1,0,0,
80640205,10,Counter-Strike,russian,Любимое дитя 🤡🚬,1606488134,1606488134,1,0,0,0.0,0,1,0,0,0,
80642383,10,Counter-Strike,spanish,"⡴⠑⡄⠀⠀⠀⠀⠀⠀⠀ ⣀⣀⣤⣤⣤⣀⡀ ⠸⡇⠀⠿⡀⠀⠀⠀⣀⡴⢿⣿⣿⣿⣿⣿⣿⣿⣷⣦⡀ ⠀⠀⠀⠀⠑⢄⣠⠾⠁⣀⣄⡈⠙⣿⣿⣿⣿⣿⣿⣿⣿⣆ ta bueno ⠀⠀⠀⠀⢀⡀⠁⠀⠀⠈⠙⠛⠂⠈⣿⣿⣿⣿⣿⠿⡿⢿⣆ ⠀⠀⠀⢀⡾⣁⣀⠀⠴⠂⠙⣗⡀⠀⢻⣿⣿⠭⢤⣴⣦⣤⣹⠀⠀⠀⢀⢴⣶⣆ ⠀⠀⢀⣾⣿⣿⣿⣷⣮⣽⣾⣿⣥⣴⣿⣿⡿⢂⠔⢚⡿⢿⣿⣦⣴⣾⠸⣼⡿ ⠀⢀⡞⠁⠙⠻⠿⠟⠉⠀⠛⢹⣿⣿⣿⣿⣿⣌⢤⣼⣿⣾⣿⡟⠉ ⠀⣾⣷⣶⠇⠀⠀⣤⣄⣀⡀⠈⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇compralo, el clásico de clásicos  ⠀⠉⠈⠉⠀⠀⢦⡈⢻⣿⣿⣿⣶⣶⣶⣶⣤⣽⡹⣿⣿⣿⣿⡇ ⠀⠀⠀⠀⠀⠀⠀⠉⠲⣽⡻⢿⣿⣿⣿⣿⣿⣿⣷⣜⣿⣿⣿⡇ ⠀⠀ ⠀⠀⠀⠀⠀⢸⣿⣿⣷⣶⣮⣭⣽⣿⣿⣿⣿⣿⣿⣿⠇ ⠀⠀⠀⠀⠀⠀⣀⣀⣈⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇ ⠀⠀⠀⠀⠀⠀⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿",1606488700,1606488700,1,0,0,0.0,0,0,0,0,0,
80664450,10,Counter-Strike,russian,Легенда навсегда в наших сердцах❤️,1606494374,1606494374,1,0,0,0.0,0,1,0,0,0,
80673090,10,Counter-Strike,english,2006 vibes,1606496498,1669404425,1,0,1,0.0,0,0,0,0,1,
80677243,10,Counter-Strike,russian,https://steamcommunity.com/tradeoffer/new/?partner=80280292&token=SngIgYKG,1606497587,1669581552,1,0,0,0.0,0,0,0,0,1,
80686670,10,Counter-Strike,russian,крутая игра катаю как бог,1606500127,1606500127,1,0,0,0.0,0,1,0,0,0,
80687647,10,Counter-Strike,latam,dicen que es la leyenda,1606500409,1606500409,1,0,0,0.0,0,0,0,0,0,
80696451,10,Counter-Strike,russian,леганда ептудэй эврибади,1606502914,1606502914,1,0,0,0.0,0,1,0,0,0,
80699825,10,Counter-Strike,russian,Вторая мамочка моего детства<3,1606503895,1637854762,1,0,0,0.0,0,1,0,0,0,
80709222,10,Counter-Strike,russian,amazing game  amazing game again (even in 2022),1606506726,1669390652,1,2,0,0.523809552192688,0,1,0,0,0,
80710480,10,Counter-Strike,russian,"Топ, ну да",1606507095,1606507095,1,0,0,0.0,0,1,0,0,0,
80721354,10,Counter-Strike,russian,почувствуй старость))),1606510584,1606510584,1,0,0,0.0,0,1,0,0,0,
80736889,10,Counter-Strike,turkish,Yillarin eskitemedigi oyun.,1606515938,1606515938,1,0,0,0.0,0,0,0,0,0,
80739269,10,Counter-Strike,english,Legendary game of all times!!!,1606516854,1669547823,1,1,0,0.523809552192688,0,1,0,0,0,
80763168,10,Counter-Strike,latam,AAAAAAAAASHEEEEEEEEEEEEEEEE Godines,1606527801,1637893287,1,0,0,0.0,0,0,0,0,0,
80773104,10,Counter-Strike,polish,Najlepsza gra wszech czasów ^^,1606532951,1606532951,1,0,1,0.0,0,1,0,0,0,
